Dataset,Accuracy,Time (seconds),kernel,C,class_weight,shrinking,gamma
sick_2,0.9202898550724637,0.5578262805938721,rbf,0.001,balanced,False,scale
sick_2,0.9202898550724637,0.10398077964782715,rbf,0.001,,True,auto
sick_2,0.9202898550724637,0.09599566459655762,rbf,0.001,,False,auto
sick_2,0.9202898550724637,0.593273401260376,rbf,0.001,balanced,True,auto
sick_2,0.9202898550724637,0.5935318470001221,rbf,0.001,balanced,False,auto
sick_2,0.9202898550724637,0.10538482666015625,rbf,0.001,,True,0.001
sick_2,0.9202898550724637,0.0967714786529541,rbf,0.001,,False,0.001
sick_2,0.9202898550724637,0.560082197189331,rbf,0.001,balanced,True,0.001
sick_2,0.9202898550724637,0.5247981548309326,rbf,0.001,balanced,False,0.001
sick_2,0.9202898550724637,0.08799290657043457,rbf,0.001,,True,0.01
sick_2,0.9202898550724637,0.0879967212677002,rbf,0.001,,False,0.01
sick_2,0.9202898550724637,0.5394644737243652,rbf,0.001,balanced,True,0.01
sick_2,0.9202898550724637,0.5386271476745605,rbf,0.001,balanced,False,0.01
sick_2,0.9202898550724637,0.08800458908081055,rbf,0.001,,True,0.1
sick_2,0.9202898550724637,0.07997846603393555,rbf,0.001,,False,0.1
sick_2,0.9202898550724637,0.5530092716217041,rbf,0.001,balanced,True,0.1
sick_2,0.9202898550724637,0.5552647113800049,rbf,0.001,balanced,False,0.1
sick_2,0.9202898550724637,0.08851480484008789,rbf,0.001,,True,1
sick_2,0.9202898550724637,0.08814573287963867,rbf,0.001,,False,1
sick_2,0.9202898550724637,0.5530331134796143,rbf,0.001,balanced,True,1
sick_2,0.9202898550724637,0.5281424522399902,rbf,0.001,balanced,False,1
sick_2,0.9202898550724637,0.09779477119445801,rbf,0.01,,True,scale
sick_2,0.9202898550724637,0.09600067138671875,rbf,0.01,,False,scale
sick_2,0.7028985507246377,0.47539210319519043,rbf,0.01,balanced,True,scale
sick_2,0.7028985507246377,0.44065284729003906,rbf,0.01,balanced,False,scale
sick_2,0.9202898550724637,0.11197972297668457,rbf,0.01,,True,auto
sick_2,0.9202898550724637,0.08800196647644043,rbf,0.01,,False,auto
sick_2,0.9202898550724637,0.5806365013122559,rbf,0.01,balanced,True,auto
sick_2,0.9202898550724637,0.5702428817749023,rbf,0.01,balanced,False,auto
sick_2,0.9202898550724637,0.08816885948181152,rbf,0.01,,True,0.001
sick_2,0.9202898550724637,0.08818316459655762,rbf,0.01,,False,0.001
sick_2,0.9202898550724637,0.545875072479248,rbf,0.01,balanced,True,0.001
sick_2,0.9202898550724637,0.5489399433135986,rbf,0.01,balanced,False,0.001
sick_2,0.9202898550724637,0.08850336074829102,rbf,0.01,,True,0.01
sick_2,0.9202898550724637,0.07997488975524902,rbf,0.01,,False,0.01
sick_2,0.9202898550724637,0.6001348495483398,rbf,0.01,balanced,True,0.01
sick_2,0.9202898550724637,0.5379745960235596,rbf,0.01,balanced,False,0.01
sick_2,0.9202898550724637,0.09599852561950684,rbf,0.01,,True,0.1
sick_2,0.9202898550724637,0.08798408508300781,rbf,0.01,,False,0.1
sick_2,0.7028985507246377,0.5500822067260742,rbf,0.01,balanced,True,0.1
sick_2,0.7028985507246377,0.5295531749725342,rbf,0.01,balanced,False,0.1
sick_2,0.9202898550724637,0.11221837997436523,rbf,0.01,,True,1
sick_2,0.9202898550724637,0.10400080680847168,rbf,0.01,,False,1
sick_2,0.7101449275362319,0.45821428298950195,rbf,0.01,balanced,True,1
sick_2,0.7101449275362319,0.4645977020263672,rbf,0.01,balanced,False,1
sick_2,0.9202898550724637,0.12002444267272949,rbf,0.1,,True,scale
sick_2,0.9202898550724637,0.1040036678314209,rbf,0.1,,False,scale
sick_2,0.7101449275362319,0.38042259216308594,rbf,0.1,balanced,True,scale
sick_2,0.7101449275362319,0.32198047637939453,rbf,0.1,balanced,False,scale
sick_2,0.9202898550724637,0.10135698318481445,rbf,0.1,,True,auto
sick_2,0.9202898550724637,0.09600019454956055,rbf,0.1,,False,auto
sick_2,0.7028985507246377,0.39999961853027344,rbf,0.1,balanced,True,auto
sick_2,0.7028985507246377,0.3925459384918213,rbf,0.1,balanced,False,auto
sick_2,0.9202898550724637,0.10397696495056152,rbf,0.1,,True,0.001
sick_2,0.9202898550724637,0.09018063545227051,rbf,0.1,,False,0.001
sick_2,0.07971014492753623,0.5618619918823242,rbf,0.1,balanced,True,0.001
sick_2,0.07971014492753623,0.6182034015655518,rbf,0.1,balanced,False,0.001
sick_2,0.9202898550724637,0.08866524696350098,rbf,0.1,,True,0.01
sick_2,0.9202898550724637,0.12065601348876953,rbf,0.1,,False,0.01
sick_2,0.7028985507246377,0.6594772338867188,rbf,0.1,balanced,True,0.01
sick_2,0.7028985507246377,0.5339884757995605,rbf,0.1,balanced,False,0.01
sick_2,0.9202898550724637,0.10504674911499023,rbf,0.1,,True,0.1
sick_2,0.9202898550724637,0.09604048728942871,rbf,0.1,,False,0.1
sick_2,0.7028985507246377,0.34473347663879395,rbf,0.1,balanced,True,0.1
sick_2,0.7028985507246377,0.3203268051147461,rbf,0.1,balanced,False,0.1
sick_2,0.9202898550724637,0.11549782752990723,rbf,0.1,,True,1
sick_2,0.9202898550724637,0.12000441551208496,rbf,0.1,,False,1
sick_2,0.7210144927536232,0.33698415756225586,rbf,0.1,balanced,True,1
sick_2,0.7210144927536232,0.336214542388916,rbf,0.1,balanced,False,1
sick_2,0.9202898550724637,0.1269841194152832,rbf,1.0,,True,scale
sick_2,0.9202898550724637,0.14383935928344727,rbf,1.0,,False,scale
sick_2,0.8586956521739131,0.2746107578277588,rbf,1.0,balanced,True,scale
sick_2,0.8586956521739131,0.29636716842651367,rbf,1.0,balanced,False,scale
sick_2,0.9202898550724637,0.10486912727355957,rbf,1.0,,True,auto
sick_2,0.9202898550724637,0.10605263710021973,rbf,1.0,,False,auto
sick_2,0.7065217391304348,0.31322407722473145,rbf,1.0,balanced,True,auto
sick_2,0.7065217391304348,0.32852649688720703,rbf,1.0,balanced,False,auto
sick_2,0.9202898550724637,0.1040029525756836,rbf,1.0,,True,0.001
sick_2,0.9202898550724637,0.09354925155639648,rbf,1.0,,False,0.001
sick_2,0.7028985507246377,0.5472733974456787,rbf,1.0,balanced,True,0.001
sick_2,0.7028985507246377,0.5311486721038818,rbf,1.0,balanced,False,0.001
sick_2,0.9202898550724637,0.104217529296875,rbf,1.0,,True,0.01
sick_2,0.9202898550724637,0.10400223731994629,rbf,1.0,,False,0.01
sick_2,0.7028985507246377,0.3479194641113281,rbf,1.0,balanced,True,0.01
sick_2,0.7028985507246377,0.33028554916381836,rbf,1.0,balanced,False,0.01
sick_2,0.9202898550724637,0.10400009155273438,rbf,1.0,,True,0.1
sick_2,0.9202898550724637,0.10690832138061523,rbf,1.0,,False,0.1
sick_2,0.7717391304347826,0.29622459411621094,rbf,1.0,balanced,True,0.1
sick_2,0.7717391304347826,0.2966189384460449,rbf,1.0,balanced,False,0.1
sick_2,0.9202898550724637,0.13033747673034668,rbf,1.0,,True,1
sick_2,0.9202898550724637,0.12040305137634277,rbf,1.0,,False,1
sick_2,0.8731884057971014,0.27018237113952637,rbf,1.0,balanced,True,1
sick_2,0.8731884057971014,0.24862146377563477,rbf,1.0,balanced,False,1
sick_2,0.9492753623188406,0.10402369499206543,rbf,10.0,,True,scale
sick_2,0.9492753623188406,0.10397768020629883,rbf,10.0,,False,scale
sick_2,0.8913043478260869,0.1759781837463379,rbf,10.0,balanced,True,scale
sick_2,0.8913043478260869,0.17619895935058594,rbf,10.0,balanced,False,scale
sick_2,0.9202898550724637,0.11284661293029785,rbf,10.0,,True,auto
sick_2,0.9202898550724637,0.10400056838989258,rbf,10.0,,False,auto
sick_2,0.8731884057971014,0.30644798278808594,rbf,10.0,balanced,True,auto
sick_2,0.8731884057971014,0.3056619167327881,rbf,10.0,balanced,False,auto
sick_2,0.9202898550724637,0.10568928718566895,rbf,10.0,,True,0.001
sick_2,0.9202898550724637,0.10723257064819336,rbf,10.0,,False,0.001
sick_2,0.7028985507246377,0.34682631492614746,rbf,10.0,balanced,True,0.001
sick_2,0.7028985507246377,0.3735835552215576,rbf,10.0,balanced,False,0.001
sick_2,0.9202898550724637,0.1049644947052002,rbf,10.0,,True,0.01
sick_2,0.9202898550724637,0.10490179061889648,rbf,10.0,,False,0.01
sick_2,0.8043478260869565,0.31599950790405273,rbf,10.0,balanced,True,0.01
sick_2,0.8043478260869565,0.3004133701324463,rbf,10.0,balanced,False,0.01
sick_2,0.927536231884058,0.11244010925292969,rbf,10.0,,True,0.1
sick_2,0.927536231884058,0.11298775672912598,rbf,10.0,,False,0.1
sick_2,0.894927536231884,0.22657465934753418,rbf,10.0,balanced,True,0.1
sick_2,0.894927536231884,0.23637151718139648,rbf,10.0,balanced,False,0.1
sick_2,0.9565217391304348,0.11222553253173828,rbf,10.0,,True,1
sick_2,0.9565217391304348,0.12022733688354492,rbf,10.0,,False,1
sick_2,0.9021739130434783,0.18660974502563477,rbf,10.0,balanced,True,1
sick_2,0.9021739130434783,0.17758631706237793,rbf,10.0,balanced,False,1
sick_2,0.9601449275362319,0.09715104103088379,rbf,100.0,,True,scale
sick_2,0.9601449275362319,0.144026517868042,rbf,100.0,,False,scale
sick_2,0.9057971014492754,0.17422103881835938,rbf,100.0,balanced,True,scale
sick_2,0.9057971014492754,0.2165515422821045,rbf,100.0,balanced,False,scale
sick_2,0.9456521739130435,0.12039327621459961,rbf,100.0,,True,auto
sick_2,0.9456521739130435,0.11222982406616211,rbf,100.0,,False,auto
sick_2,0.9057971014492754,0.2166748046875,rbf,100.0,balanced,True,auto
sick_2,0.9057971014492754,0.23286128044128418,rbf,100.0,balanced,False,auto
sick_2,0.9202898550724637,0.12038803100585938,rbf,100.0,,True,0.001
sick_2,0.9202898550724637,0.12802553176879883,rbf,100.0,,False,0.001
sick_2,0.8043478260869565,0.37099432945251465,rbf,100.0,balanced,True,0.001
sick_2,0.8043478260869565,0.33094286918640137,rbf,100.0,balanced,False,0.001
sick_2,0.9311594202898551,0.13602447509765625,rbf,100.0,,True,0.01
sick_2,0.9311594202898551,0.12882256507873535,rbf,100.0,,False,0.01
sick_2,0.8913043478260869,0.2442185878753662,rbf,100.0,balanced,True,0.01
sick_2,0.8913043478260869,0.2431800365447998,rbf,100.0,balanced,False,0.01
sick_2,0.9384057971014492,0.10374283790588379,rbf,100.0,,True,0.1
sick_2,0.9384057971014492,0.12116312980651855,rbf,100.0,,False,0.1
sick_2,0.9057971014492754,0.1645665168762207,rbf,100.0,balanced,True,0.1
sick_2,0.9057971014492754,0.23283028602600098,rbf,100.0,balanced,False,0.1
sick_2,0.9601449275362319,0.12000370025634766,rbf,100.0,,True,1
sick_2,0.9601449275362319,0.14475631713867188,rbf,100.0,,False,1
sick_2,0.9239130434782609,0.1373605728149414,rbf,100.0,balanced,True,1
sick_2,0.9239130434782609,0.18564224243164062,rbf,100.0,balanced,False,1
sick_3,0.9138576779026217,0.06469297409057617,linear,0.001,,True,
sick_3,0.9138576779026217,0.055689334869384766,linear,0.001,,False,
sick_3,0.599250936329588,0.3397672176361084,linear,0.001,balanced,True,
sick_3,0.599250936329588,0.3615455627441406,linear,0.001,balanced,False,
sick_3,0.9138576779026217,0.07234525680541992,linear,0.01,,True,
sick_3,0.9138576779026217,0.07199668884277344,linear,0.01,,False,
sick_3,0.7228464419475655,0.2720029354095459,linear,0.01,balanced,True,
sick_3,0.7228464419475655,0.2480013370513916,linear,0.01,balanced,False,
sick_3,0.9138576779026217,0.06558847427368164,linear,0.1,,True,
sick_3,0.9138576779026217,0.07221150398254395,linear,0.1,,False,
sick_3,0.7228464419475655,0.18421268463134766,linear,0.1,balanced,True,
sick_3,0.7228464419475655,0.17098355293273926,linear,0.1,balanced,False,
sick_3,0.9138576779026217,0.06837940216064453,linear,1.0,,True,
sick_3,0.9138576779026217,0.07239890098571777,linear,1.0,,False,
sick_3,0.8539325842696629,0.1455519199371338,linear,1.0,balanced,True,
sick_3,0.8539325842696629,0.15387439727783203,linear,1.0,balanced,False,
sick_3,0.947565543071161,0.07221436500549316,linear,10.0,,True,
sick_3,0.947565543071161,0.09705686569213867,linear,10.0,,False,
sick_3,0.8689138576779026,0.136549711227417,linear,10.0,balanced,True,
sick_3,0.8689138576779026,0.2249128818511963,linear,10.0,balanced,False,
sick_3,0.9588014981273408,0.14667201042175293,linear,100.0,,True,
sick_3,0.9588014981273408,0.7883627414703369,linear,100.0,,False,
sick_3,0.8689138576779026,0.23398280143737793,linear,100.0,balanced,True,
sick_3,0.8689138576779026,1.3194067478179932,linear,100.0,balanced,False,
sick_3,0.9138576779026217,0.10439872741699219,rbf,0.001,,True,scale
sick_3,0.9138576779026217,0.09744930267333984,rbf,0.001,,False,scale
sick_3,0.08614232209737828,0.5680522918701172,rbf,0.001,balanced,True,scale
sick_3,0.08614232209737828,0.624953031539917,rbf,0.001,balanced,False,scale
sick_3,0.9138576779026217,0.10422873497009277,rbf,0.001,,True,auto
sick_3,0.9138576779026217,0.09709358215332031,rbf,0.001,,False,auto
sick_3,0.08614232209737828,0.5523669719696045,rbf,0.001,balanced,True,auto
sick_3,0.08614232209737828,0.5657496452331543,rbf,0.001,balanced,False,auto
sick_3,0.9138576779026217,0.08815956115722656,rbf,0.001,,True,0.001
sick_3,0.9138576779026217,0.08925056457519531,rbf,0.001,,False,0.001
sick_3,0.08614232209737828,0.6929967403411865,rbf,0.001,balanced,True,0.001
sick_3,0.08614232209737828,0.6698343753814697,rbf,0.001,balanced,False,0.001
sick_3,0.9138576779026217,0.08846569061279297,rbf,0.001,,True,0.01
sick_3,0.9138576779026217,0.09049749374389648,rbf,0.001,,False,0.01
sick_3,0.08614232209737828,0.5876049995422363,rbf,0.001,balanced,True,0.01
sick_3,0.08614232209737828,0.5414772033691406,rbf,0.001,balanced,False,0.01
sick_3,0.9138576779026217,0.08801007270812988,rbf,0.001,,True,0.1
sick_3,0.9138576779026217,0.09920787811279297,rbf,0.001,,False,0.1
sick_3,0.08614232209737828,0.5717306137084961,rbf,0.001,balanced,True,0.1
sick_3,0.08614232209737828,0.5509793758392334,rbf,0.001,balanced,False,0.1
sick_3,0.9138576779026217,0.09674191474914551,rbf,0.001,,True,1
sick_3,0.9138576779026217,0.1122746467590332,rbf,0.001,,False,1
sick_3,0.08614232209737828,0.5979869365692139,rbf,0.001,balanced,True,1
sick_3,0.08614232209737828,0.541039228439331,rbf,0.001,balanced,False,1
sick_3,0.9138576779026217,0.09602046012878418,rbf,0.01,,True,scale
sick_3,0.9138576779026217,0.09599995613098145,rbf,0.01,,False,scale
sick_3,0.7228464419475655,0.4565584659576416,rbf,0.01,balanced,True,scale
sick_3,0.7228464419475655,0.4604458808898926,rbf,0.01,balanced,False,scale
sick_3,0.9138576779026217,0.09599614143371582,rbf,0.01,,True,auto
sick_3,0.9138576779026217,0.08989167213439941,rbf,0.01,,False,auto
sick_3,0.08614232209737828,0.5710084438323975,rbf,0.01,balanced,True,auto
sick_3,0.08614232209737828,0.5685129165649414,rbf,0.01,balanced,False,auto
sick_3,0.9138576779026217,0.09597921371459961,rbf,0.01,,True,0.001
sick_3,0.9138576779026217,0.0962073802947998,rbf,0.01,,False,0.001
sick_3,0.08614232209737828,0.5543198585510254,rbf,0.01,balanced,True,0.001
sick_3,0.08614232209737828,0.5537140369415283,rbf,0.01,balanced,False,0.001
sick_3,0.9138576779026217,0.09620332717895508,rbf,0.01,,True,0.01
sick_3,0.9138576779026217,0.08814001083374023,rbf,0.01,,False,0.01
sick_3,0.08614232209737828,0.5635778903961182,rbf,0.01,balanced,True,0.01
sick_3,0.08614232209737828,0.5721220970153809,rbf,0.01,balanced,False,0.01
sick_3,0.9138576779026217,0.09616327285766602,rbf,0.01,,True,0.1
sick_3,0.9138576779026217,0.12065601348876953,rbf,0.01,,False,0.1
sick_3,0.7153558052434457,0.6685514450073242,rbf,0.01,balanced,True,0.1
sick_3,0.7153558052434457,0.5817537307739258,rbf,0.01,balanced,False,0.1
sick_3,0.9138576779026217,0.10411858558654785,rbf,0.01,,True,1
sick_3,0.9138576779026217,0.09691667556762695,rbf,0.01,,False,1
sick_3,0.7228464419475655,0.47441816329956055,rbf,0.01,balanced,True,1
sick_3,0.7228464419475655,0.4654579162597656,rbf,0.01,balanced,False,1
sick_3,0.9138576779026217,0.10448288917541504,rbf,0.1,,True,scale
sick_3,0.9138576779026217,0.10794973373413086,rbf,0.1,,False,scale
sick_3,0.7191011235955056,0.36821794509887695,rbf,0.1,balanced,True,scale
sick_3,0.7191011235955056,0.3152647018432617,rbf,0.1,balanced,False,scale
sick_3,0.9138576779026217,0.09602189064025879,rbf,0.1,,True,auto
sick_3,0.9138576779026217,0.0961756706237793,rbf,0.1,,False,auto
sick_3,0.7228464419475655,0.3795959949493408,rbf,0.1,balanced,True,auto
sick_3,0.7228464419475655,0.3770785331726074,rbf,0.1,balanced,False,auto
sick_3,0.9138576779026217,0.0959923267364502,rbf,0.1,,True,0.001
sick_3,0.9138576779026217,0.08659934997558594,rbf,0.1,,False,0.001
sick_3,0.9138576779026217,0.6013143062591553,rbf,0.1,balanced,True,0.001
sick_3,0.9138576779026217,0.6144015789031982,rbf,0.1,balanced,False,0.001
sick_3,0.9138576779026217,0.09602093696594238,rbf,0.1,,True,0.01
sick_3,0.9138576779026217,0.09566760063171387,rbf,0.1,,False,0.01
sick_3,0.7191011235955056,0.5446524620056152,rbf,0.1,balanced,True,0.01
sick_3,0.7191011235955056,0.5612163543701172,rbf,0.1,balanced,False,0.01
sick_3,0.9138576779026217,0.11199760437011719,rbf,0.1,,True,0.1
sick_3,0.9138576779026217,0.09415936470031738,rbf,0.1,,False,0.1
sick_3,0.7228464419475655,0.38422441482543945,rbf,0.1,balanced,True,0.1
sick_3,0.7228464419475655,0.36113500595092773,rbf,0.1,balanced,False,0.1
sick_3,0.9138576779026217,0.1164851188659668,rbf,0.1,,True,1
sick_3,0.9138576779026217,0.11999988555908203,rbf,0.1,,False,1
sick_3,0.7340823970037453,0.3365161418914795,rbf,0.1,balanced,True,1
sick_3,0.7340823970037453,0.3429532051086426,rbf,0.1,balanced,False,1
sick_3,0.9138576779026217,0.11203312873840332,rbf,1.0,,True,scale
sick_3,0.9138576779026217,0.1120004653930664,rbf,1.0,,False,scale
sick_3,0.8614232209737828,0.2559995651245117,rbf,1.0,balanced,True,scale
sick_3,0.8614232209737828,0.26461005210876465,rbf,1.0,balanced,False,scale
sick_3,0.9138576779026217,0.096343994140625,rbf,1.0,,True,auto
sick_3,0.9138576779026217,0.09599995613098145,rbf,1.0,,False,auto
sick_3,0.7191011235955056,0.3051126003265381,rbf,1.0,balanced,True,auto
sick_3,0.7191011235955056,0.3623049259185791,rbf,1.0,balanced,False,auto
sick_3,0.9138576779026217,0.08821916580200195,rbf,1.0,,True,0.001
sick_3,0.9138576779026217,0.08868765830993652,rbf,1.0,,False,0.001
sick_3,0.7191011235955056,0.5119071006774902,rbf,1.0,balanced,True,0.001
sick_3,0.7191011235955056,0.49591827392578125,rbf,1.0,balanced,False,0.001
sick_3,0.9138576779026217,0.10400009155273438,rbf,1.0,,True,0.01
sick_3,0.9138576779026217,0.09599947929382324,rbf,1.0,,False,0.01
sick_3,0.7228464419475655,0.3360004425048828,rbf,1.0,balanced,True,0.01
sick_3,0.7228464419475655,0.3280000686645508,rbf,1.0,balanced,False,0.01
sick_3,0.9138576779026217,0.11200332641601562,rbf,1.0,,True,0.1
sick_3,0.9138576779026217,0.1360161304473877,rbf,1.0,,False,0.1
sick_3,0.7940074906367042,0.32105040550231934,rbf,1.0,balanced,True,0.1
sick_3,0.7940074906367042,0.28117966651916504,rbf,1.0,balanced,False,0.1
sick_3,0.9138576779026217,0.128157377243042,rbf,1.0,,True,1
sick_3,0.9138576779026217,0.12022900581359863,rbf,1.0,,False,1
sick_3,0.8764044943820225,0.2571690082550049,rbf,1.0,balanced,True,1
sick_3,0.8764044943820225,0.25266408920288086,rbf,1.0,balanced,False,1
sick_3,0.9325842696629213,0.10400009155273438,rbf,10.0,,True,scale
sick_3,0.9325842696629213,0.09610366821289062,rbf,10.0,,False,scale
sick_3,0.9026217228464419,0.19254517555236816,rbf,10.0,balanced,True,scale
sick_3,0.9026217228464419,0.17639970779418945,rbf,10.0,balanced,False,scale
sick_3,0.9138576779026217,0.11623334884643555,rbf,10.0,,True,auto
sick_3,0.9138576779026217,0.10441303253173828,rbf,10.0,,False,auto
sick_3,0.850187265917603,0.2563509941101074,rbf,10.0,balanced,True,auto
sick_3,0.850187265917603,0.24907350540161133,rbf,10.0,balanced,False,auto
sick_3,0.9138576779026217,0.10382485389709473,rbf,10.0,,True,0.001
sick_3,0.9138576779026217,0.10375571250915527,rbf,10.0,,False,0.001
sick_3,0.7228464419475655,0.328937292098999,rbf,10.0,balanced,True,0.001
sick_3,0.7228464419475655,0.3215150833129883,rbf,10.0,balanced,False,0.001
sick_3,0.9138576779026217,0.10400009155273438,rbf,10.0,,True,0.01
sick_3,0.9138576779026217,0.10399961471557617,rbf,10.0,,False,0.01
sick_3,0.8127340823970037,0.3211350440979004,rbf,10.0,balanced,True,0.01
sick_3,0.8127340823970037,0.30414390563964844,rbf,10.0,balanced,False,0.01
sick_3,0.9213483146067416,0.11202192306518555,rbf,10.0,,True,0.1
sick_3,0.9213483146067416,0.10399985313415527,rbf,10.0,,False,0.1
sick_3,0.8726591760299626,0.20818376541137695,rbf,10.0,balanced,True,0.1
